business_id,stars,date,year,month,day,dayOfWeek
KPoTixdjoJxSqRSEApSAGg,5,2011-02-22,2011,2,22,2
KPoTixdjoJxSqRSEApSAGg,2,2011-03-02,2011,3,2,3
KPoTixdjoJxSqRSEApSAGg,3,2011-03-09,2011,3,9,3
KPoTixdjoJxSqRSEApSAGg,4,2011-03-12,2011,3,12,6
KPoTixdjoJxSqRSEApSAGg,5,2011-03-12,2011,3,12,6
KPoTixdjoJxSqRSEApSAGg,4,2011-04-01,2011,4,1,5
KPoTixdjoJxSqRSEApSAGg,5,2011-04-04,2011,4,4,1
KPoTixdjoJxSqRSEApSAGg,5,2011-04-16,2011,4,16,6
KPoTixdjoJxSqRSEApSAGg,3,2011-04-19,2011,4,19,2
KPoTixdjoJxSqRSEApSAGg,4,2011-04-23,2011,4,23,6
KPoTixdjoJxSqRSEApSAGg,3,2011-05-13,2011,5,13,5
KPoTixdjoJxSqRSEApSAGg,4,2011-06-13,2011,6,13,1
KPoTixdjoJxSqRSEApSAGg,3,2011-06-17,2011,6,17,5
KPoTixdjoJxSqRSEApSAGg,1,2011-07-09,2011,7,9,6
KPoTixdjoJxSqRSEApSAGg,3,2011-07-18,2011,7,18,1
KPoTixdjoJxSqRSEApSAGg,2,2011-07-22,2011,7,22,5
KPoTixdjoJxSqRSEApSAGg,4,2011-07-28,2011,7,28,4
KPoTixdjoJxSqRSEApSAGg,4,2011-07-30,2011,7,30,6
KPoTixdjoJxSqRSEApSAGg,5,2011-07-31,2011,7,31,0
KPoTixdjoJxSqRSEApSAGg,5,2011-08-22,2011,8,22,1
KPoTixdjoJxSqRSEApSAGg,4,2011-10-03,2011,10,3,1
KPoTixdjoJxSqRSEApSAGg,4,2011-10-21,2011,10,21,5
KPoTixdjoJxSqRSEApSAGg,3,2011-10-22,2011,10,22,6
KPoTixdjoJxSqRSEApSAGg,3,2011-11-29,2011,11,29,2
KPoTixdjoJxSqRSEApSAGg,4,2011-12-27,2011,12,27,2
KPoTixdjoJxSqRSEApSAGg,4,2012-01-11,2012,1,11,3
KPoTixdjoJxSqRSEApSAGg,4,2012-01-17,2012,1,17,2
KPoTixdjoJxSqRSEApSAGg,5,2012-01-18,2012,1,18,3
KPoTixdjoJxSqRSEApSAGg,4,2012-01-28,2012,1,28,6
KPoTixdjoJxSqRSEApSAGg,3,2012-02-02,2012,2,2,4
KPoTixdjoJxSqRSEApSAGg,5,2012-02-05,2012,2,5,0
KPoTixdjoJxSqRSEApSAGg,5,2012-02-10,2012,2,10,5
KPoTixdjoJxSqRSEApSAGg,4,2012-02-21,2012,2,21,2
KPoTixdjoJxSqRSEApSAGg,5,2012-02-24,2012,2,24,5
KPoTixdjoJxSqRSEApSAGg,5,2012-03-14,2012,3,14,3
KPoTixdjoJxSqRSEApSAGg,3,2012-03-29,2012,3,29,4
KPoTixdjoJxSqRSEApSAGg,1,2012-04-16,2012,4,16,1
KPoTixdjoJxSqRSEApSAGg,5,2012-04-19,2012,4,19,4
KPoTixdjoJxSqRSEApSAGg,3,2012-04-23,2012,4,23,1
KPoTixdjoJxSqRSEApSAGg,5,2012-04-27,2012,4,27,5
KPoTixdjoJxSqRSEApSAGg,2,2012-05-02,2012,5,2,3
KPoTixdjoJxSqRSEApSAGg,4,2012-05-18,2012,5,18,5
KPoTixdjoJxSqRSEApSAGg,4,2012-06-04,2012,6,4,1
KPoTixdjoJxSqRSEApSAGg,4,2012-06-12,2012,6,12,2
KPoTixdjoJxSqRSEApSAGg,2,2012-06-13,2012,6,13,3
KPoTixdjoJxSqRSEApSAGg,4,2012-06-24,2012,6,24,0
KPoTixdjoJxSqRSEApSAGg,4,2012-06-25,2012,6,25,1
KPoTixdjoJxSqRSEApSAGg,4,2012-06-27,2012,6,27,3
KPoTixdjoJxSqRSEApSAGg,5,2012-07-22,2012,7,22,0
KPoTixdjoJxSqRSEApSAGg,5,2012-08-01,2012,8,1,3
KPoTixdjoJxSqRSEApSAGg,5,2012-08-08,2012,8,8,3
KPoTixdjoJxSqRSEApSAGg,3,2012-08-11,2012,8,11,6
KPoTixdjoJxSqRSEApSAGg,3,2012-08-14,2012,8,14,2
KPoTixdjoJxSqRSEApSAGg,5,2012-08-29,2012,8,29,3
KPoTixdjoJxSqRSEApSAGg,5,2012-09-07,2012,9,7,5
KPoTixdjoJxSqRSEApSAGg,4,2012-09-09,2012,9,9,0
KPoTixdjoJxSqRSEApSAGg,4,2012-09-11,2012,9,11,2
KPoTixdjoJxSqRSEApSAGg,5,2012-09-13,2012,9,13,4
KPoTixdjoJxSqRSEApSAGg,5,2012-09-27,2012,9,27,4
KPoTixdjoJxSqRSEApSAGg,4,2012-10-03,2012,10,3,3
KPoTixdjoJxSqRSEApSAGg,3,2012-10-10,2012,10,10,3
KPoTixdjoJxSqRSEApSAGg,5,2012-10-22,2012,10,22,1
KPoTixdjoJxSqRSEApSAGg,1,2012-11-06,2012,11,6,2
KPoTixdjoJxSqRSEApSAGg,1,2012-11-06,2012,11,6,2
KPoTixdjoJxSqRSEApSAGg,1,2012-11-16,2012,11,16,5
KPoTixdjoJxSqRSEApSAGg,4,2012-11-21,2012,11,21,3
KPoTixdjoJxSqRSEApSAGg,5,2012-11-24,2012,11,24,6
KPoTixdjoJxSqRSEApSAGg,4,2012-12-13,2012,12,13,4
KPoTixdjoJxSqRSEApSAGg,5,2012-12-29,2012,12,29,6
KPoTixdjoJxSqRSEApSAGg,5,2013-01-03,2013,1,3,4
KPoTixdjoJxSqRSEApSAGg,5,2013-01-10,2013,1,10,4
KPoTixdjoJxSqRSEApSAGg,5,2013-01-21,2013,1,21,1
KPoTixdjoJxSqRSEApSAGg,3,2013-01-23,2013,1,23,3
KPoTixdjoJxSqRSEApSAGg,4,2013-01-29,2013,1,29,2
KPoTixdjoJxSqRSEApSAGg,4,2013-02-02,2013,2,2,6
KPoTixdjoJxSqRSEApSAGg,4,2013-02-03,2013,2,3,0
KPoTixdjoJxSqRSEApSAGg,5,2013-02-04,2013,2,4,1
KPoTixdjoJxSqRSEApSAGg,5,2013-02-17,2013,2,17,0
KPoTixdjoJxSqRSEApSAGg,5,2013-02-24,2013,2,24,0
KPoTixdjoJxSqRSEApSAGg,3,2013-03-01,2013,3,1,5
KPoTixdjoJxSqRSEApSAGg,3,2013-03-03,2013,3,3,0
KPoTixdjoJxSqRSEApSAGg,4,2013-03-11,2013,3,11,1
KPoTixdjoJxSqRSEApSAGg,5,2013-03-12,2013,3,12,2
KPoTixdjoJxSqRSEApSAGg,4,2013-03-20,2013,3,20,3
KPoTixdjoJxSqRSEApSAGg,4,2013-03-29,2013,3,29,5
KPoTixdjoJxSqRSEApSAGg,4,2013-03-29,2013,3,29,5
KPoTixdjoJxSqRSEApSAGg,4,2013-04-03,2013,4,3,3
KPoTixdjoJxSqRSEApSAGg,5,2013-04-08,2013,4,8,1
KPoTixdjoJxSqRSEApSAGg,5,2013-04-09,2013,4,9,2
KPoTixdjoJxSqRSEApSAGg,3,2013-04-13,2013,4,13,6
KPoTixdjoJxSqRSEApSAGg,4,2013-04-17,2013,4,17,3
KPoTixdjoJxSqRSEApSAGg,5,2013-04-20,2013,4,20,6
KPoTixdjoJxSqRSEApSAGg,4,2013-04-26,2013,4,26,5
KPoTixdjoJxSqRSEApSAGg,4,2013-04-28,2013,4,28,0
KPoTixdjoJxSqRSEApSAGg,5,2013-05-11,2013,5,11,6
KPoTixdjoJxSqRSEApSAGg,5,2013-05-14,2013,5,14,2
KPoTixdjoJxSqRSEApSAGg,4,2013-05-20,2013,5,20,1
KPoTixdjoJxSqRSEApSAGg,5,2013-05-21,2013,5,21,2
KPoTixdjoJxSqRSEApSAGg,1,2013-05-26,2013,5,26,0
KPoTixdjoJxSqRSEApSAGg,1,2013-05-27,2013,5,27,1
KPoTixdjoJxSqRSEApSAGg,4,2013-05-31,2013,5,31,5
KPoTixdjoJxSqRSEApSAGg,5,2013-06-07,2013,6,7,5
KPoTixdjoJxSqRSEApSAGg,5,2013-06-07,2013,6,7,5
KPoTixdjoJxSqRSEApSAGg,5,2013-06-12,2013,6,12,3
KPoTixdjoJxSqRSEApSAGg,5,2013-06-14,2013,6,14,5
KPoTixdjoJxSqRSEApSAGg,4,2013-06-16,2013,6,16,0
KPoTixdjoJxSqRSEApSAGg,5,2013-07-09,2013,7,9,2
KPoTixdjoJxSqRSEApSAGg,4,2013-07-22,2013,7,22,1
KPoTixdjoJxSqRSEApSAGg,4,2013-07-23,2013,7,23,2
KPoTixdjoJxSqRSEApSAGg,5,2013-07-24,2013,7,24,3
KPoTixdjoJxSqRSEApSAGg,4,2013-07-29,2013,7,29,1
KPoTixdjoJxSqRSEApSAGg,5,2013-08-04,2013,8,4,0
KPoTixdjoJxSqRSEApSAGg,3,2013-08-17,2013,8,17,6
KPoTixdjoJxSqRSEApSAGg,5,2013-08-20,2013,8,20,2
KPoTixdjoJxSqRSEApSAGg,3,2013-08-28,2013,8,28,3
KPoTixdjoJxSqRSEApSAGg,4,2013-09-03,2013,9,3,2
KPoTixdjoJxSqRSEApSAGg,5,2013-09-05,2013,9,5,4
KPoTixdjoJxSqRSEApSAGg,2,2013-09-28,2013,9,28,6
KPoTixdjoJxSqRSEApSAGg,1,2013-10-02,2013,10,2,3
KPoTixdjoJxSqRSEApSAGg,5,2013-10-26,2013,10,26,6
KPoTixdjoJxSqRSEApSAGg,3,2013-10-27,2013,10,27,0
KPoTixdjoJxSqRSEApSAGg,2,2013-10-28,2013,10,28,1
KPoTixdjoJxSqRSEApSAGg,4,2013-11-05,2013,11,5,2
KPoTixdjoJxSqRSEApSAGg,5,2013-11-15,2013,11,15,5
KPoTixdjoJxSqRSEApSAGg,3,2013-11-17,2013,11,17,0
KPoTixdjoJxSqRSEApSAGg,5,2013-11-18,2013,11,18,1
KPoTixdjoJxSqRSEApSAGg,5,2013-11-25,2013,11,25,1
KPoTixdjoJxSqRSEApSAGg,1,2013-12-02,2013,12,2,1
KPoTixdjoJxSqRSEApSAGg,3,2013-12-05,2013,12,5,4
KPoTixdjoJxSqRSEApSAGg,5,2013-12-07,2013,12,7,6
KPoTixdjoJxSqRSEApSAGg,4,2013-12-08,2013,12,8,0
KPoTixdjoJxSqRSEApSAGg,4,2013-12-27,2013,12,27,5
KPoTixdjoJxSqRSEApSAGg,5,2013-12-30,2013,12,30,1
KPoTixdjoJxSqRSEApSAGg,3,2014-01-07,2014,1,7,2
KPoTixdjoJxSqRSEApSAGg,5,2014-01-14,2014,1,14,2
KPoTixdjoJxSqRSEApSAGg,3,2014-01-19,2014,1,19,0
KPoTixdjoJxSqRSEApSAGg,4,2014-01-20,2014,1,20,1
KPoTixdjoJxSqRSEApSAGg,5,2014-01-24,2014,1,24,5
KPoTixdjoJxSqRSEApSAGg,5,2014-01-29,2014,1,29,3
KPoTixdjoJxSqRSEApSAGg,1,2014-02-02,2014,2,2,0
KPoTixdjoJxSqRSEApSAGg,2,2014-02-12,2014,2,12,3
KPoTixdjoJxSqRSEApSAGg,4,2014-02-14,2014,2,14,5
KPoTixdjoJxSqRSEApSAGg,2,2014-02-15,2014,2,15,6
KPoTixdjoJxSqRSEApSAGg,5,2014-02-22,2014,2,22,6
KPoTixdjoJxSqRSEApSAGg,3,2014-02-24,2014,2,24,1
KPoTixdjoJxSqRSEApSAGg,5,2014-02-27,2014,2,27,4
KPoTixdjoJxSqRSEApSAGg,1,2014-02-28,2014,2,28,5
KPoTixdjoJxSqRSEApSAGg,5,2014-02-28,2014,2,28,5
KPoTixdjoJxSqRSEApSAGg,2,2014-03-01,2014,3,1,6
KPoTixdjoJxSqRSEApSAGg,5,2014-03-13,2014,3,13,4
KPoTixdjoJxSqRSEApSAGg,5,2014-03-18,2014,3,18,2
KPoTixdjoJxSqRSEApSAGg,5,2014-03-21,2014,3,21,5
KPoTixdjoJxSqRSEApSAGg,3,2014-03-21,2014,3,21,5
KPoTixdjoJxSqRSEApSAGg,1,2014-03-30,2014,3,30,0
KPoTixdjoJxSqRSEApSAGg,5,2014-04-06,2014,4,6,0
KPoTixdjoJxSqRSEApSAGg,4,2014-04-11,2014,4,11,5
KPoTixdjoJxSqRSEApSAGg,4,2014-04-12,2014,4,12,6
KPoTixdjoJxSqRSEApSAGg,5,2014-04-17,2014,4,17,4
KPoTixdjoJxSqRSEApSAGg,5,2014-04-19,2014,4,19,6
KPoTixdjoJxSqRSEApSAGg,4,2014-04-24,2014,4,24,4
KPoTixdjoJxSqRSEApSAGg,3,2014-04-27,2014,4,27,0
KPoTixdjoJxSqRSEApSAGg,3,2014-04-27,2014,4,27,0
KPoTixdjoJxSqRSEApSAGg,3,2014-05-04,2014,5,4,0
KPoTixdjoJxSqRSEApSAGg,3,2014-05-07,2014,5,7,3
KPoTixdjoJxSqRSEApSAGg,1,2014-05-12,2014,5,12,1
KPoTixdjoJxSqRSEApSAGg,5,2014-05-14,2014,5,14,3
KPoTixdjoJxSqRSEApSAGg,3,2014-05-16,2014,5,16,5
KPoTixdjoJxSqRSEApSAGg,5,2014-05-20,2014,5,20,2
KPoTixdjoJxSqRSEApSAGg,1,2014-06-07,2014,6,7,6
KPoTixdjoJxSqRSEApSAGg,3,2014-06-10,2014,6,10,2
KPoTixdjoJxSqRSEApSAGg,4,2014-06-24,2014,6,24,2
KPoTixdjoJxSqRSEApSAGg,5,2014-06-28,2014,6,28,6
KPoTixdjoJxSqRSEApSAGg,5,2014-07-20,2014,7,20,0
KPoTixdjoJxSqRSEApSAGg,3,2014-07-20,2014,7,20,0
KPoTixdjoJxSqRSEApSAGg,4,2014-07-21,2014,7,21,1
KPoTixdjoJxSqRSEApSAGg,2,2014-07-25,2014,7,25,5
KPoTixdjoJxSqRSEApSAGg,2,2014-08-05,2014,8,5,2
KPoTixdjoJxSqRSEApSAGg,3,2014-08-07,2014,8,7,4
KPoTixdjoJxSqRSEApSAGg,4,2014-08-16,2014,8,16,6
KPoTixdjoJxSqRSEApSAGg,4,2014-08-23,2014,8,23,6
KPoTixdjoJxSqRSEApSAGg,2,2014-09-09,2014,9,9,2
KPoTixdjoJxSqRSEApSAGg,3,2014-09-16,2014,9,16,2
KPoTixdjoJxSqRSEApSAGg,4,2014-09-22,2014,9,22,1
KPoTixdjoJxSqRSEApSAGg,4,2014-09-23,2014,9,23,2
KPoTixdjoJxSqRSEApSAGg,5,2014-10-02,2014,10,2,4
KPoTixdjoJxSqRSEApSAGg,5,2014-10-03,2014,10,3,5
KPoTixdjoJxSqRSEApSAGg,4,2014-10-04,2014,10,4,6
KPoTixdjoJxSqRSEApSAGg,4,2014-10-12,2014,10,12,0
KPoTixdjoJxSqRSEApSAGg,5,2014-10-15,2014,10,15,3
KPoTixdjoJxSqRSEApSAGg,4,2014-10-18,2014,10,18,6
KPoTixdjoJxSqRSEApSAGg,5,2014-10-18,2014,10,18,6
KPoTixdjoJxSqRSEApSAGg,4,2014-10-21,2014,10,21,2
KPoTixdjoJxSqRSEApSAGg,2,2014-10-22,2014,10,22,3
KPoTixdjoJxSqRSEApSAGg,5,2014-10-23,2014,10,23,4
KPoTixdjoJxSqRSEApSAGg,5,2014-11-04,2014,11,4,2
KPoTixdjoJxSqRSEApSAGg,4,2014-11-10,2014,11,10,1
KPoTixdjoJxSqRSEApSAGg,5,2014-11-11,2014,11,11,2
KPoTixdjoJxSqRSEApSAGg,3,2014-11-16,2014,11,16,0
KPoTixdjoJxSqRSEApSAGg,2,2014-11-19,2014,11,19,3
KPoTixdjoJxSqRSEApSAGg,1,2014-11-22,2014,11,22,6
KPoTixdjoJxSqRSEApSAGg,4,2014-11-24,2014,11,24,1
KPoTixdjoJxSqRSEApSAGg,5,2014-11-26,2014,11,26,3
KPoTixdjoJxSqRSEApSAGg,5,2014-11-30,2014,11,30,0
KPoTixdjoJxSqRSEApSAGg,1,2014-11-30,2014,11,30,0
KPoTixdjoJxSqRSEApSAGg,5,2014-12-02,2014,12,2,2
KPoTixdjoJxSqRSEApSAGg,5,2014-12-07,2014,12,7,0
KPoTixdjoJxSqRSEApSAGg,1,2014-12-12,2014,12,12,5
KPoTixdjoJxSqRSEApSAGg,4,2014-12-12,2014,12,12,5
KPoTixdjoJxSqRSEApSAGg,3,2014-12-28,2014,12,28,0
KPoTixdjoJxSqRSEApSAGg,4,2015-01-01,2015,1,1,4
KPoTixdjoJxSqRSEApSAGg,2,2015-01-02,2015,1,2,5
KPoTixdjoJxSqRSEApSAGg,5,2015-01-03,2015,1,3,6
KPoTixdjoJxSqRSEApSAGg,5,2015-01-04,2015,1,4,0
KPoTixdjoJxSqRSEApSAGg,5,2015-01-17,2015,1,17,6
KPoTixdjoJxSqRSEApSAGg,5,2015-01-17,2015,1,17,6
KPoTixdjoJxSqRSEApSAGg,5,2015-01-23,2015,1,23,5
KPoTixdjoJxSqRSEApSAGg,4,2015-01-31,2015,1,31,6
KPoTixdjoJxSqRSEApSAGg,5,2015-02-14,2015,2,14,6
KPoTixdjoJxSqRSEApSAGg,1,2015-02-20,2015,2,20,5
KPoTixdjoJxSqRSEApSAGg,3,2015-02-20,2015,2,20,5
KPoTixdjoJxSqRSEApSAGg,4,2015-02-21,2015,2,21,6
KPoTixdjoJxSqRSEApSAGg,4,2015-02-22,2015,2,22,0
KPoTixdjoJxSqRSEApSAGg,5,2015-03-01,2015,3,1,0
KPoTixdjoJxSqRSEApSAGg,2,2015-03-01,2015,3,1,0
KPoTixdjoJxSqRSEApSAGg,4,2015-03-07,2015,3,7,6
KPoTixdjoJxSqRSEApSAGg,3,2015-03-09,2015,3,9,1
KPoTixdjoJxSqRSEApSAGg,2,2015-03-15,2015,3,15,0
KPoTixdjoJxSqRSEApSAGg,1,2015-03-15,2015,3,15,0
KPoTixdjoJxSqRSEApSAGg,5,2015-03-15,2015,3,15,0
KPoTixdjoJxSqRSEApSAGg,4,2015-03-18,2015,3,18,3
KPoTixdjoJxSqRSEApSAGg,2,2015-03-19,2015,3,19,4
KPoTixdjoJxSqRSEApSAGg,4,2015-03-19,2015,3,19,4
KPoTixdjoJxSqRSEApSAGg,4,2015-03-22,2015,3,22,0
KPoTixdjoJxSqRSEApSAGg,2,2015-03-27,2015,3,27,5
KPoTixdjoJxSqRSEApSAGg,3,2015-03-27,2015,3,27,5
KPoTixdjoJxSqRSEApSAGg,5,2015-04-08,2015,4,8,3
KPoTixdjoJxSqRSEApSAGg,4,2015-04-09,2015,4,9,4
KPoTixdjoJxSqRSEApSAGg,2,2015-04-09,2015,4,9,4
KPoTixdjoJxSqRSEApSAGg,5,2015-04-13,2015,4,13,1
KPoTixdjoJxSqRSEApSAGg,4,2015-04-14,2015,4,14,2
KPoTixdjoJxSqRSEApSAGg,1,2015-04-17,2015,4,17,5
KPoTixdjoJxSqRSEApSAGg,5,2015-04-18,2015,4,18,6
KPoTixdjoJxSqRSEApSAGg,1,2015-04-18,2015,4,18,6
KPoTixdjoJxSqRSEApSAGg,4,2015-04-20,2015,4,20,1
KPoTixdjoJxSqRSEApSAGg,5,2015-04-24,2015,4,24,5
KPoTixdjoJxSqRSEApSAGg,4,2015-04-26,2015,4,26,0
KPoTixdjoJxSqRSEApSAGg,5,2015-04-26,2015,4,26,0
KPoTixdjoJxSqRSEApSAGg,5,2015-04-26,2015,4,26,0
KPoTixdjoJxSqRSEApSAGg,3,2015-04-26,2015,4,26,0
KPoTixdjoJxSqRSEApSAGg,4,2015-04-28,2015,4,28,2
KPoTixdjoJxSqRSEApSAGg,5,2015-04-29,2015,4,29,3
KPoTixdjoJxSqRSEApSAGg,5,2015-05-01,2015,5,1,5
KPoTixdjoJxSqRSEApSAGg,5,2015-05-11,2015,5,11,1
KPoTixdjoJxSqRSEApSAGg,5,2015-05-11,2015,5,11,1
KPoTixdjoJxSqRSEApSAGg,5,2015-05-17,2015,5,17,0
KPoTixdjoJxSqRSEApSAGg,3,2015-05-17,2015,5,17,0
KPoTixdjoJxSqRSEApSAGg,4,2015-05-20,2015,5,20,3
KPoTixdjoJxSqRSEApSAGg,5,2015-05-21,2015,5,21,4
KPoTixdjoJxSqRSEApSAGg,5,2015-05-23,2015,5,23,6
KPoTixdjoJxSqRSEApSAGg,4,2015-05-26,2015,5,26,2
KPoTixdjoJxSqRSEApSAGg,5,2015-05-26,2015,5,26,2
KPoTixdjoJxSqRSEApSAGg,3,2015-05-29,2015,5,29,5
KPoTixdjoJxSqRSEApSAGg,5,2015-05-31,2015,5,31,0
KPoTixdjoJxSqRSEApSAGg,4,2015-06-05,2015,6,5,5
KPoTixdjoJxSqRSEApSAGg,4,2015-06-08,2015,6,8,1
KPoTixdjoJxSqRSEApSAGg,4,2015-06-09,2015,6,9,2
KPoTixdjoJxSqRSEApSAGg,4,2015-06-10,2015,6,10,3
KPoTixdjoJxSqRSEApSAGg,1,2015-06-10,2015,6,10,3
KPoTixdjoJxSqRSEApSAGg,4,2015-06-10,2015,6,10,3
KPoTixdjoJxSqRSEApSAGg,5,2015-06-12,2015,6,12,5
KPoTixdjoJxSqRSEApSAGg,1,2015-06-12,2015,6,12,5
KPoTixdjoJxSqRSEApSAGg,5,2015-06-13,2015,6,13,6
KPoTixdjoJxSqRSEApSAGg,1,2015-06-14,2015,6,14,0
KPoTixdjoJxSqRSEApSAGg,5,2015-06-14,2015,6,14,0
KPoTixdjoJxSqRSEApSAGg,1,2015-06-15,2015,6,15,1
KPoTixdjoJxSqRSEApSAGg,3,2015-06-16,2015,6,16,2
KPoTixdjoJxSqRSEApSAGg,4,2015-06-17,2015,6,17,3
KPoTixdjoJxSqRSEApSAGg,5,2015-06-19,2015,6,19,5
KPoTixdjoJxSqRSEApSAGg,2,2015-06-24,2015,6,24,3
KPoTixdjoJxSqRSEApSAGg,3,2015-06-28,2015,6,28,0
KPoTixdjoJxSqRSEApSAGg,4,2015-06-30,2015,6,30,2
KPoTixdjoJxSqRSEApSAGg,4,2015-07-06,2015,7,6,1
KPoTixdjoJxSqRSEApSAGg,5,2015-07-08,2015,7,8,3
KPoTixdjoJxSqRSEApSAGg,5,2015-07-08,2015,7,8,3
KPoTixdjoJxSqRSEApSAGg,1,2015-07-15,2015,7,15,3
KPoTixdjoJxSqRSEApSAGg,5,2015-07-16,2015,7,16,4
KPoTixdjoJxSqRSEApSAGg,1,2015-07-18,2015,7,18,6
KPoTixdjoJxSqRSEApSAGg,3,2015-07-26,2015,7,26,0
KPoTixdjoJxSqRSEApSAGg,3,2015-08-06,2015,8,6,4
KPoTixdjoJxSqRSEApSAGg,4,2015-08-07,2015,8,7,5
KPoTixdjoJxSqRSEApSAGg,5,2015-08-08,2015,8,8,6
KPoTixdjoJxSqRSEApSAGg,1,2015-08-09,2015,8,9,0
KPoTixdjoJxSqRSEApSAGg,1,2015-08-09,2015,8,9,0
KPoTixdjoJxSqRSEApSAGg,2,2015-08-13,2015,8,13,4
KPoTixdjoJxSqRSEApSAGg,5,2015-08-15,2015,8,15,6
KPoTixdjoJxSqRSEApSAGg,4,2015-08-18,2015,8,18,2
KPoTixdjoJxSqRSEApSAGg,4,2015-08-19,2015,8,19,3
KPoTixdjoJxSqRSEApSAGg,2,2015-08-21,2015,8,21,5
KPoTixdjoJxSqRSEApSAGg,3,2015-08-22,2015,8,22,6
KPoTixdjoJxSqRSEApSAGg,5,2015-08-27,2015,8,27,4
KPoTixdjoJxSqRSEApSAGg,4,2015-09-12,2015,9,12,6
KPoTixdjoJxSqRSEApSAGg,4,2015-09-12,2015,9,12,6
KPoTixdjoJxSqRSEApSAGg,4,2015-09-17,2015,9,17,4
KPoTixdjoJxSqRSEApSAGg,5,2015-09-17,2015,9,17,4
KPoTixdjoJxSqRSEApSAGg,5,2015-09-18,2015,9,18,5
KPoTixdjoJxSqRSEApSAGg,4,2015-09-26,2015,9,26,6
KPoTixdjoJxSqRSEApSAGg,3,2015-10-06,2015,10,6,2
KPoTixdjoJxSqRSEApSAGg,5,2015-10-07,2015,10,7,3
KPoTixdjoJxSqRSEApSAGg,3,2015-10-17,2015,10,17,6
KPoTixdjoJxSqRSEApSAGg,4,2015-10-22,2015,10,22,4
KPoTixdjoJxSqRSEApSAGg,3,2015-10-24,2015,10,24,6
KPoTixdjoJxSqRSEApSAGg,4,2015-10-27,2015,10,27,2
KPoTixdjoJxSqRSEApSAGg,1,2015-10-27,2015,10,27,2
KPoTixdjoJxSqRSEApSAGg,2,2015-11-04,2015,11,4,3
KPoTixdjoJxSqRSEApSAGg,3,2015-11-04,2015,11,4,3
KPoTixdjoJxSqRSEApSAGg,1,2015-11-07,2015,11,7,6
KPoTixdjoJxSqRSEApSAGg,4,2015-11-25,2015,11,25,3
KPoTixdjoJxSqRSEApSAGg,2,2015-11-28,2015,11,28,6
KPoTixdjoJxSqRSEApSAGg,5,2015-12-09,2015,12,9,3
KPoTixdjoJxSqRSEApSAGg,5,2015-12-17,2015,12,17,4
KPoTixdjoJxSqRSEApSAGg,1,2015-12-20,2015,12,20,0
KPoTixdjoJxSqRSEApSAGg,5,2015-12-22,2015,12,22,2
e5kc0CQ4R-PCCDgb274gSg,4,2006-05-08,2006,5,8,1
e5kc0CQ4R-PCCDgb274gSg,5,2007-01-17,2007,1,17,3
e5kc0CQ4R-PCCDgb274gSg,4,2007-02-25,2007,2,25,0
e5kc0CQ4R-PCCDgb274gSg,4,2008-02-01,2008,2,1,5
e5kc0CQ4R-PCCDgb274gSg,3,2008-03-09,2008,3,9,0
e5kc0CQ4R-PCCDgb274gSg,4,2008-05-25,2008,5,25,0
e5kc0CQ4R-PCCDgb274gSg,3,2008-05-27,2008,5,27,2
e5kc0CQ4R-PCCDgb274gSg,4,2008-06-14,2008,6,14,6
e5kc0CQ4R-PCCDgb274gSg,2,2008-06-29,2008,6,29,0
e5kc0CQ4R-PCCDgb274gSg,5,2008-08-23,2008,8,23,6
e5kc0CQ4R-PCCDgb274gSg,4,2008-10-06,2008,10,6,1
e5kc0CQ4R-PCCDgb274gSg,3,2009-01-13,2009,1,13,2
e5kc0CQ4R-PCCDgb274gSg,4,2009-03-07,2009,3,7,6
e5kc0CQ4R-PCCDgb274gSg,1,2009-03-28,2009,3,28,6
e5kc0CQ4R-PCCDgb274gSg,3,2009-04-02,2009,4,2,4
e5kc0CQ4R-PCCDgb274gSg,4,2009-04-11,2009,4,11,6
e5kc0CQ4R-PCCDgb274gSg,3,2009-05-03,2009,5,3,0
e5kc0CQ4R-PCCDgb274gSg,2,2009-05-05,2009,5,5,2
e5kc0CQ4R-PCCDgb274gSg,3,2009-05-09,2009,5,9,6
e5kc0CQ4R-PCCDgb274gSg,2,2009-05-09,2009,5,9,6
e5kc0CQ4R-PCCDgb274gSg,2,2009-05-31,2009,5,31,0
e5kc0CQ4R-PCCDgb274gSg,3,2009-06-22,2009,6,22,1
e5kc0CQ4R-PCCDgb274gSg,4,2009-07-02,2009,7,2,4
e5kc0CQ4R-PCCDgb274gSg,4,2009-07-29,2009,7,29,3
e5kc0CQ4R-PCCDgb274gSg,2,2009-11-09,2009,11,9,1
e5kc0CQ4R-PCCDgb274gSg,3,2009-11-15,2009,11,15,0
e5kc0CQ4R-PCCDgb274gSg,3,2009-11-25,2009,11,25,3
e5kc0CQ4R-PCCDgb274gSg,4,2010-01-05,2010,1,5,2
e5kc0CQ4R-PCCDgb274gSg,4,2010-01-10,2010,1,10,0
e5kc0CQ4R-PCCDgb274gSg,4,2010-01-26,2010,1,26,2
e5kc0CQ4R-PCCDgb274gSg,4,2010-02-10,2010,2,10,3
e5kc0CQ4R-PCCDgb274gSg,3,2010-03-10,2010,3,10,3
e5kc0CQ4R-PCCDgb274gSg,4,2010-03-28,2010,3,28,0
e5kc0CQ4R-PCCDgb274gSg,3,2010-04-07,2010,4,7,3
e5kc0CQ4R-PCCDgb274gSg,1,2010-04-13,2010,4,13,2
