sunday,monday,tuesday,wednesday,thursday,friday,saturday,business_id
5,3,1,3,5,4,0,kZUrKA0yVVTTTgIGvyY1hw
17,0,19,16,32,37,34,23xfK-M76sWaAGgIwy5wPA
0,1,1,13,5,6,0,Gg_6bgw3ogMQnAjbwcLEig
2,2,2,2,1,3,6,DKhCFh-eJV-kDjRVj0491g
1,1,0,2,2,0,1,SVZTljlQ7AB5I6ev8qC-KA
28,17,12,11,20,13,11,ptJU2je54RnziO4bfS5ORg
8,6,6,9,5,2,3,8aYjRL3Q6G9iJWH75mcTeQ
3,2,1,4,2,8,3,Ac-Y4OG9TKCzh2LxIoQaug
2,4,3,7,0,1,3,uhsbb6IPZWbwVd2Vch9heA
3,2,1,1,8,3,1,z9qPKK_g_zujxZBslGBYIw
2,3,1,1,1,0,2,crizYT9R8Rt69NMtHUUWGA
4,2,2,4,1,3,2,PBToP8q81MezfE7LfJzEgA
1,1,4,1,0,0,0,LpVV7-JUPtiqiL6brpvmWQ
7,8,5,11,12,20,17,VCDl24n2Bx6yHSWrfHiMiw
2,4,1,3,0,1,2,vAnxS2AeDy2L1wTK84PAAg
0,2,2,4,4,3,2,2HRwlEmWi-WcLh9uVQ1fsg
3,1,7,11,2,4,2,IrTmU9AVHZ8fyYS7qu9QWQ
5,4,4,7,6,32,29,QPRCns3TDah097cQbE6wlg
2,2,3,0,3,0,2,E_Fa3vrMxivj92_WIyVy6g
2,2,2,7,3,2,0,ZWi7jD_5p4JtAZvYsTIPXQ
25,7,8,10,14,5,4,2XTcAcbJ7O0LKjUBto726A
10,16,15,17,20,13,8,lKrlSZON-EK41iiIKruDCw
5,5,12,4,9,9,10,UaqG2RIaDRj1A4ZHZYn1_w
17,10,18,29,39,34,20,L-eohqlSFT2eWxR8JLY0Og
30,34,17,39,33,26,1,52WPfS1oskr_daXkwekWZw
31,25,18,33,29,30,32,CFHGxlIXeVFWlCptBHgOeg
8,2,10,11,8,4,4,WSYVq5V75-pWdZq2NpMmiw
0,1,2,0,0,2,0,i2gPLBDb44q2kq3DayJUBQ
5,6,12,11,7,3,2,FdXRNSB6GDN2JQSy-0zdlw
2,4,2,6,5,6,3,Uzwa_6F_b_URQ5YlOIDnXA
11,6,10,7,13,10,8,upmamEhHTfEdop4iAjnwuw
17,13,12,23,29,57,40,9dRZHK7Y8gWfkEyfQd8Yqw
5,9,10,6,4,6,5,abEqkPpyM5QcDxEjIJTMIA
1,4,1,4,0,0,2,M5gpEDFICJb8cT8YpMO0lQ
13,10,9,12,15,9,17,S7nvXlsZk1metFA6HhwlGQ
2,1,1,0,1,1,1,bAQGmZxPLmlc4sRgzx-Haw
3,8,2,2,10,5,0,HsGry4czz08jD7EJ5e4Jog
1,1,0,1,2,0,0,9dcGErA0_ImWRJ0l6uMOJw
8,15,21,10,32,24,29,hogySNyo5UohpTNc-Tw8-w
19,17,19,14,12,10,8,FduYEQY_jeBgfIT2wAVSiw
6,16,11,10,12,21,12,LvuoCzsUGiQUk_ENWCoutQ
2,7,2,5,0,0,0,w0tljLX7FwZIF0CZWuMjIQ
4,4,0,3,0,0,0,DfONGU8c_BTLOAN1f42bcA
4,9,5,3,5,7,9,jsXcQiRua7OuCApuJuaAsQ
8,6,5,6,5,1,0,TfNCWOnzCF47jM7RyPGNhA
5,1,6,10,5,6,10,nE0y2QYBRs8gIEFUxD2jfw
4,1,4,4,2,5,2,BiWJOv2xVWPO3rwtv7u0Cg
5,1,1,3,3,1,3,oAcmLvOzafWHM4Gl9GFEAA
11,7,10,10,11,15,3,WZza4L8YDhDgVMx7DEBfeA
1,1,1,3,4,4,0,cHvKHnaoeqRkSuiOcyEBQg
15,11,10,9,8,29,12,-fQ_iOKl9wIYwQtkwc7JJQ
27,19,22,26,21,27,2,r03Hj3-XHNpSrv8ZpOn26w
4,4,6,11,5,9,3,X-tswlarhZb7D7lgls5ZZw
8,7,10,8,10,11,16,kBnLbJcG8JLlxEuPhw7kNw
2,6,2,4,9,14,6,QVesm87d7Ibbe7qKTSRpow
13,14,11,11,6,12,10,kWucMFuGXLtu-PVvWqIgCQ
7,7,27,13,25,46,15,gsIv6gvuAFlZ8CIA16vgUg
4,16,18,13,26,34,17,mFKth0ZgYFvj8srrW1Xv2g
11,7,6,11,12,11,8,FlZzOE9F5c3eexjDd7FqGg
2,15,8,9,10,16,32,v3ckvfQuLlwkdghtEUqizQ
1,4,4,1,5,4,5,1HmLi5NNs0_FDYYxBgRxzw
0,1,0,1,2,0,1,DlD95KM4cCjGGi_O_aX0tw
28,31,26,36,49,87,4,GYb6yFYJjDBNYcHM7vX5vg
91,61,71,61,90,119,60,PGEcewIyTpHY4AgJGcW94Q
8,6,8,12,14,18,6,F6dSpfz4w-BoYARFnNcFkw
5,3,8,5,1,5,8,CSkeUZmxBzW-qeeTVLEjmg
14,11,11,18,27,18,14,IEDORY_45gi-_X3M_k4lLQ
6,7,1,7,6,16,16,S_R1pls6874mHYKcsxWtEA
10,12,14,16,17,7,0,8fdAV6RBQMmLadkOzGcU-A
4,4,6,4,7,4,4,Gz9jnM72ouoKcfGtwzrR6g
26,30,39,25,67,133,101,3EDCh1Wssaak6D7OXx1bqA
1,18,26,20,69,54,18,RqOywE2bw7L7_M6iXCXeiA
1,3,0,0,0,0,0,2bWaENr_5m4ddcfIagEJmQ
1,2,0,2,1,2,6,XiiNNtD1S6tqqnakdbt18g
0,1,0,0,3,0,0,Kae7aoJzyRNd212FHlRT6A
0,0,2,5,0,1,0,gsb1ZXNd36YwANID3u1M-g
2,4,1,0,3,4,2,d24w8_TEu1QamA3qFI5JMw
3,3,4,5,10,9,6,dgGpvbTjAWet0YPJ3kDJiA
0,1,1,1,2,7,1,IPgqCGKLMc4HZ5KmDvL6tQ
8,16,7,15,14,13,12,0rj2xW1YKAbfHxe804Fefw
30,38,40,31,42,24,30,dylp6k9_Du-oojW5lVNwyA
0,1,1,0,7,1,0,g68i6-Bbu7uYQOKOQX8Hsw
7,12,9,6,21,8,6,UvcJirkbNRDMhtPsr4FeAQ
2,1,4,3,2,3,1,kQwOqgf1GJ9rGoR63aODgg
19,2,3,14,2,5,2,dKk8XTfGCqcW17y3GckUaw
7,9,4,13,9,10,3,GQW0uzms1jN-L_gBG6zi4g
5,3,2,1,3,5,3,4PZwjwKcTbH4tWBiHz4s5Q
11,7,5,13,21,24,16,y93QKoRHJmaBL-x_OkNuyg
4,3,4,3,7,6,0,k7nMFY6F1mAkmuXTHSPZoQ
0,0,1,1,0,1,1,6YfLUTHFWdjZeMwsXTU1ww
3,4,7,3,4,3,5,NiO-zxKvN0s8SrpPUJzyrg
8,5,1,10,15,16,10,ZiR5Fu1yD5fqDHAfAfTBig
1,1,2,2,6,3,3,kN1r0JbeWQVJ4pCdNg0nFA
0,0,0,1,0,1,1,l9MO5odsWtFXHMb8PFYVSw
1,1,1,0,3,1,0,jEqgfgch03yon5ZrlGq7dQ
2,0,2,0,3,0,0,ur6xZQjZ6PVrR12Za-DrqA
0,0,0,0,2,2,6,Y-owGVK9wY-kZYPwG30nZw
3,1,1,3,8,1,3,3ibpEbF2-n1nUeJ2gQBQFg
1,3,5,4,12,14,2,m2nLCX6LpLRJcTNYX9pbRw
25,14,4,15,36,70,26,pS5WsUlWOVAPM0S2rVI-SQ
18,14,14,19,24,20,9,aaYR5kTMqgRGVtTr1kKmKw
1,1,2,1,0,2,1,9DoW6jACkEl-irp7Vu1K_A
1,5,3,5,17,17,1,AumognPr-ttsca0u3KlPMw
0,10,11,14,31,27,8,vzQFuuScWyBBakUtEPmPNQ
12,6,22,13,32,31,1,oGE8GPmBvHXQskP-m2cdLw
8,11,8,3,6,8,10,CQRYL_4Mu3215d1F_C0Qpg
0,2,0,1,2,3,1,oF6fkggof-biVezMoe0h3Q
3,4,7,3,5,11,6,5RNo_HDbcYMc1By8BYFBzQ
6,10,9,6,25,18,5,oXup5d96auPpUOBh5YBeyA
4,1,6,4,9,8,2,GBgdaHOZrl6csfHS69MWyg
6,14,13,15,22,25,24,OXLegbUo6HA3DN3lBFTsUg
2,3,6,2,8,10,1,MRkKtODtC6p6weVE370vcw
20,33,35,24,32,20,2,ed5VpqG6NlI2_ALQpZ0lLA
31,31,19,21,34,49,32,A3ZK7esn3oKG5O3OEWMHiw
4,11,6,9,11,7,2,Tjlj3DgQxXKKG4AmnbDnIA
22,16,19,24,29,42,48,0wGWhZw81cIG7YjwghZhgw
3,0,3,6,4,5,1,IgHkvKIzy6Zjx5NBA0i0ng
2,3,1,1,3,1,3,r2DtJRPrDnaMpliSJ9I9_w
8,6,7,6,8,8,8,4dL8yzQu974eCtTI-V4Znw
6,6,8,6,8,13,19,rgSSCx0tb9AQyCkAvMSIoQ
5,2,2,11,10,5,1,s4Juaxp_7gziJj1DXr2JGg
1,9,11,27,18,15,10,QFMHjSUt08y0c98SA3aBrA
8,12,8,8,14,13,14,3WYYCZq4spbRviIFN7dkJw
35,30,25,40,66,115,41,m79L5WLftprDSKdXEtdrIg
15,12,6,22,16,24,19,DR4xcr3eJ0vfYRomvx036w
5,4,6,7,4,7,0,6vDyQZJAqkVRi8vNSLGkBg
12,8,13,12,21,16,13,yTQjQZzY8fsJ6F9n6nhSrA
50,60,49,59,71,86,60,VB-tzuBR6BxMzOkY_cOpwQ
9,13,6,12,15,11,1,NnZKF0QI8KvwYSIXsDGxew
6,2,5,2,7,8,4,wS6Qh5NkoPKDwjA_vbUcfg
0,2,24,16,31,46,2,G7Izuj1bwMFSJMQwM8YP6A
7,12,11,4,16,5,6,e-YQOv0Uid6uzCz23yCyXw
6,5,9,7,5,9,10,nbpY3tbPrAksoqOrYwlx7Q
4,2,3,4,12,20,2,wXri8QF92KOYe2INyca0yQ
11,7,10,10,24,20,7,2vsPceME9rHNZ9OkR5zrpg
0,1,0,0,2,0,0,5-zorZMowhrM6fEMOCAGqg
13,15,14,10,17,22,23,4TOVkJj25k-Sm0CTRcvkaw
5,4,4,4,9,11,2,vZkR7xkqtzcK7klbD--Rug
37,55,60,58,121,104,50,fEX1IcPNrhJAdwk4DgyVVw
2,2,1,2,4,2,0,vOCmoA6cvhlA5bcATzUR0g
9,8,2,12,17,28,9,LLR8iqKn7nmfwXWl1S13Lw
3,6,3,4,10,18,8,c1cGCn1syl9_c6XKEu4Mhg
6,3,5,2,9,15,14,HOMBFwgPLC_Wc9k7Obo7OQ
9,18,13,7,21,28,21,0pXk2JkijBpi2Iz0D5pFXA
8,23,14,19,46,51,30,CLW4LJCYbAkwlgNWB2rVbQ
3,11,5,3,5,10,8,oPsn2zSMchH0I4AuiiH5Qw
33,33,21,28,40,52,27,hSl4HdPdu6ohwFKJPfj93A
1,3,1,15,11,19,1,_NW61hsQvk7u2E_xWiWyMQ
13,13,20,27,25,23,8,_z9UrC5hCTBK1JIgQD0YDw
2,1,4,7,7,7,5,R-uBWKTDv8FS3Scskr6UCA
8,20,13,19,57,31,26,aP9wnNPiOIWCyk27ZTeRqQ
0,0,1,0,0,2,0,7dlX9oOy3o1_MPV-t7wTSA
8,19,18,11,24,14,5,jMuL6rhpAMlZUjxCRhoszg
24,35,27,19,38,66,109,ZVCdIgZhGgnGBdzt2Y0Iiw
0,1,0,1,4,1,0,IVPXZZXklwOc5cbZV-mLRg
10,12,21,16,20,23,12,Wv7AqSOOnMR676h3bZWyJw
8,4,9,4,10,7,10,slyBpcL9O_pU1ljR5tCBxQ
0,0,1,2,2,2,1,Pb9cj71KFAFpffzgzIUPCQ
19,18,25,12,15,28,5,tle6nD07KGkC2qZHRFzINg
6,5,5,5,12,23,9,M9hINQo_GnEenib_3wA33Q
22,16,20,9,28,45,21,MAQuGx-ontt6sFidiyivRQ
3,4,2,4,3,10,10,fBBMlJIud_LXrTV-zfkM0g
70,47,36,61,75,159,174,rcF4ynGx5ySNQ3UFRPpcKA
73,91,44,76,95,90,65,XgNy4vCHn-1NVzu6xgZIxg
2,1,4,0,0,3,1,bXwFv2IslBSzkMPFkS_aLw
14,15,18,14,29,25,22,IbYYCuGqR4Lgfvf_WJTNuw
19,17,20,16,16,26,24,3_dKevejfGY3eRj2xprRIQ
12,13,9,12,36,16,12,QZFfD5SGIoe7WOWGHXWiTQ
0,1,0,3,2,3,0,4OXNgYFTNQxBmMR-0cV7Aw
53,38,43,47,69,185,175,J3A5V0Hl07o_KQSI2hHf_g
2,0,4,5,2,10,3,lWtpoG_7K7wwyvggpdIDRQ
2,7,5,0,2,3,2,KlXFiE8uA4R7o0uH9_GFYQ
6,2,1,3,3,0,0,XhDlbfGzy_sVDs76n9oTGQ
13,8,10,9,9,39,40,cnc5Fu-xE1CKLI_bh7P01g
13,9,8,14,21,26,11,FoHNVQQbiuY7CV8cc-iFzg
4,4,3,6,14,13,0,RC_6Br1TzdgWWDDIZMAI1A
0,0,2,0,1,0,1,-oMxF2hKY-mnUsxbOxp5eQ
1,0,0,0,0,2,0,JxYTEIQqDEXgjHXtfvecAA
7,5,10,7,8,9,5,OzB1Hv1A8Lz_V4hYZ7Duzw
1,2,2,0,1,4,2,5m0OPZOPkohxh1D67M7ncA
6,3,3,5,9,8,8,hmPkit7DjWX9raBoACw_rg
1,3,0,2,2,2,1,TqR8kAPQ-2Np8RAaL_aspA
15,10,18,10,18,32,13,xajae0ukR4_hguNobwEawA
15,9,5,11,11,17,22,YXfDJLWtchsCccaHMMkyYw
5,3,4,4,9,8,1,bZX-b9fInWIk8j3Y50uBWQ
7,2,2,3,5,7,9,dgq6Y3t81Hq3Og-qd4C5Ew
0,0,1,0,2,1,0,S-fNAS3auvsDkAl3xcByeg
0,0,0,0,2,6,1,LHyB122HpkWueoWj-0bX4A
23,10,7,14,16,8,11,omWFwLRqI3VTcM46L8-qaA
7,25,13,14,27,34,4,dOo_jUaYeHC4b6bgOytinw
5,6,7,10,11,9,13,ivtZQyk8W-ZRbUHkUpXh6Q
28,38,39,41,48,91,82,lIL_VuvmxBr_yQQH_P9QHg
1,3,4,5,3,5,3,cG-wWJPO6MCuphYIqVcLsQ
3,33,1,2,3,16,1,vXK8lVxFjyhVSoSgMvTxww
4,7,11,12,13,19,25,EO_LRZc_g0KIR-uRC2ecnQ
22,19,24,29,34,91,80,naUQ_ZHKq2ONBwW5EhJXJQ
6,7,11,9,18,26,12,XsDFvUcFxnOEOw9zKvO-iA
0,0,0,1,3,2,1,Br9o4CNzhwUw4YUHseGA-g
1,1,0,0,1,0,0,dOklkqk15g-6-w7pOSPPBg
1,5,0,2,1,0,1,KcMG9fhpiEj4IeeIiXWASQ
0,3,3,4,0,4,3,jV6izhh1v9Wx4l3JMnZ0pQ
0,0,0,1,3,0,1,pCzLfTSM5JDWuYs800kd2w
4,3,1,3,3,4,0,7NMvQUStQYd0ArBNnqAWtg
5,4,4,6,12,10,0,Ihd6mI4cfXzIwcMSXZnhnA
1,0,2,3,3,6,10,yR_oVVP2cOeDpu5WrlpquA
1,1,4,5,4,8,6,1vXBMPl0It4jzUWBM-lJgA
4,2,1,5,2,4,3,ZusZ0l8gBpLvvYcTkuvRgw
1,0,0,1,6,3,1,oZaCeojhVeBMvcjk_bFDag
3,3,1,1,0,3,1,2xRvgHdrm4X3myIFdp9Wew
9,8,3,11,8,7,4,3Jq5cde5lN9tLPrrOUAEFw
7,3,2,3,22,15,0,AuYLVZXmL0kw15E2MCDM3Q
1,2,4,1,2,1,2,c2ZluDaHbes0-ZgvZyurBw
1,1,2,1,6,3,0,0zaZp4Kqar6P4iG0ZfuftQ
15,19,12,8,15,15,5,3ZQmCHGtK6JNHlxaCeOx7g
8,11,30,12,11,12,8,uAVXeASB8STR0QLaJgEuGw
1,1,0,0,1,6,6,fh5Ym2b5Va4u-Ajkyhy0Hw
15,8,7,7,12,14,13,IoWXpj8WFNNu47rKpPb-Og
2,1,3,2,5,1,0,iugcIj89MZVdhih8kMt8qw
16,14,15,10,16,20,0,1s5nBRc-6BqFT_1-ZaVVug
16,8,9,10,11,1,6,GCTDM94HiKxC7GcAWbb4Og
0,0,0,0,2,2,0,Lx3_DO0zcvFlsMNZrEL7kA
0,1,0,0,2,3,0,dvVGSwtFcW0sl-m-pEeVlg
1,0,1,1,1,5,1,jsortSnJ4WQVoH5y5Nkq0g
1,1,2,2,1,1,1,ecJPRm8Nzx84IBmqI3Xy2w
2,1,4,1,3,5,5,sopWjB3MxMH78YBga0SnrQ
2,7,5,4,4,8,3,2WxwgDMKm8XW6grbuMsDwg
5,4,7,6,15,37,6,WERUCpgQ6bwyMI27uUTHjA
4,4,7,5,7,16,9,WsgcDmTPfRNGos90P_t4Kg
6,1,0,3,3,8,10,5w-qVzxUOGEajm9eH3gEkA
4,3,0,2,3,1,1,M_3doaDZA1KCpB6ouB6TWw
0,0,1,2,2,1,0,GCeC3Qf1YmageCuNgaVpDA
1,2,4,6,16,31,2,k6WR9uJmwYyMdLgRZXYSGg
1,8,5,6,5,19,7,H6CnqXqKqiAZQhW6nmBlGA
0,0,1,1,3,0,0,QDg5xxV4oL33OuuPL-vLgg
4,5,3,4,3,6,1,0UL_ZuWauXthShF2mb9iKw
1,1,0,0,0,2,0,3byK13dE8FFXwsWx6hQngQ
2,1,3,0,2,3,0,kCxBx5BK0CkDmgM6K-oJ8g
0,0,0,2,3,2,1,udR__ymJC0QPOarPFxQlNA
1,1,2,1,1,1,0,D4KioPzFvBwb04Pf7rtCeA
0,1,0,3,13,10,0,ylDrm21_EO-WlL-6Ur6MJg
4,1,3,1,2,1,2,vK5sub1Y993EtLHVtnt9Pg
4,3,2,7,7,4,1,b3ZOCcD_bU9Tfv21o9ThBQ
0,0,1,2,4,6,2,rweHhCO0jb3MuiGMBCAOMg
2,25,5,19,30,42,3,8XHad9b3D7Zynt5ZkrQK7w
2,0,0,1,2,2,1,N9Fhc21FV5AokjZm54TNYg
4,1,2,3,4,2,2,a5FttSCTWbAZmfkIkUENJw
13,13,25,25,29,33,0,YCKOz3ja7i3nbavwdf6lWQ
17,10,13,21,28,32,14,b1Rosp3eIyRKgSbr6Axg1Q
1,3,1,3,9,16,0,4UsqmhU5wCmt1VnNyVoI7Q
9,2,5,4,9,1,7,JqFd6WfrCqDvvgPmfY5njw
6,3,4,2,5,5,6,XY_vRB1QTqo86sGALFLjAw
8,7,4,6,2,1,0,g5FAsWG5zxs0lO-VfGUD1g
2,9,1,3,5,8,7,sywKS0egWKmb9vJr9a_zUA
0,0,0,1,3,0,0,V5Jq0oT5DitHzmOIQO65yw
1,2,2,1,6,6,2,OAXWfsklsATjpui2C8HilQ
8,7,7,10,11,18,9,K2BxGfj37me-kf__ey4GVQ
17,17,11,9,18,32,19,iFd_GU21RrxyzL8eE0RQEQ
1,3,2,4,12,11,0,5JOVLm1SYfXPCO3OUZqVtg
10,17,26,19,22,24,10,1jgVM2JiqQY2EYbDX5vbqg
3,4,3,1,1,2,0,uLVxcapjrEBiEAJo0Om7gQ
7,11,16,7,21,9,7,tLyaM-S_iZZKCeo45AbDpw
16,14,36,20,32,38,14,h2IzpWxS1VR96D_vP_NOdA
14,14,11,9,14,11,14,JoqEMWBfPFS6pLhBxPyENQ
8,6,2,7,13,11,9,ZP761-os3_PHEaNohcz_7A
5,7,10,11,17,19,14,_xeigHhwNOB6N1if3lQO3w
1,1,1,0,0,0,0,HgxueP5Z8jWY_RfD1hsFbA
1,5,8,11,4,7,4,1qz8Ws6tEu04X632x08pzg
2,1,0,3,0,0,0,jOt2dDDvOJrvHMUPNgqyVA
0,0,0,1,1,11,0,jX2ibRfoHT-lw0Q5_xBzsA
7,9,3,9,10,18,3,oUxY7X9MCqd_wrZgfV4GNQ
3,3,6,3,7,2,1,fc7QD3p7hOyewBFNOvTdOg
6,4,8,8,7,10,13,xG7wiKZC0Yu_ZpZtnLC91Q
0,1,4,3,5,9,1,gMq4GXSl21p2Z3PIQm3aqQ
0,2,1,1,0,2,1,6LNptbDHEKFDOpiJ7f-QYQ
1,0,0,0,2,2,1,kJMUMpRfGMZUhjzoz-YvmQ
11,10,20,17,38,29,6,ZZkubP-TCzbGuEOEzZno-A
3,5,4,8,4,11,4,tLRXIk4exmTclgKJfNSlGA
10,2,7,9,12,12,5,fuhjVvhkQ22j92BTGHEX7A
2,0,1,1,1,2,3,zCm-stt_czGayumPwlzn2w
72,81,75,73,79,97,82,cQNRW64fLhkVV2yQyqHkGA
8,9,6,12,8,26,8,8sYsE-RIvdubisaa69PxiA
0,0,0,1,1,1,2,UUS9jAYMJLcAUWAUHrqQFg
2,1,2,2,2,4,6,GeLUSRVqE5_EY-TvYH9JnQ
5,55,58,59,76,132,90,1HbKFWG5QKzYkuNxig6H7w
0,1,0,1,3,0,0,ghB8dBRz8VfB9hrVigFWZQ
1,2,0,2,4,11,1,JlvNACJVl7irjkosXgwhIw
7,2,7,3,4,4,2,0ZcJhkUVGmBKEJJWwMK41w
39,27,24,35,42,71,52,cd5bMHS4w56rLfjcLGTobg
4,3,1,8,5,2,2,Fik8yq-66Gfe0AHw8DvoSw
3,1,1,1,2,1,3,8REGSaP_BKW1_rCQxY3G4Q
1,2,1,2,2,5,1,H7tw19v9LaUtfqMCECfIzA
3,5,5,3,3,9,5,gqtuCbwYOSjKQQ6rSUQEzw
3,6,1,5,10,17,4,m4dsORRhBW_AxSEh_EXrSg
8,10,15,10,13,16,0,lIZIzyPMiI76KD-oYTAo-A
4,4,2,3,8,10,5,0lslsYnEVGDtXiM9V2GxWg
5,3,2,2,2,3,2,PwoprUYCL7q-Qf42Vo6K7g
2,2,1,3,0,6,1,XZP1kK1-j4UxQ2KCuww9GA
6,4,9,25,12,14,13,ff6SbJPxZLTFf74O1JXRBA
4,2,2,1,6,2,3,_xssBWvthbdPh2KdAaAJSw
4,5,1,2,1,2,0,lbsXdPS87AOWpEgOYFQlFg
1,4,1,0,1,4,2,MDIjfewJQr8YvEDDLeiGsw
6,4,2,3,5,8,5,VI-zVIlK11AUz47mro8nMA
28,31,20,26,40,90,82,wO8c-FbduauxCGiEHchGRA
9,4,0,6,4,11,12,g5I1qNIGWTU3lizsneXQiw
1,1,5,5,7,2,5,elwuxXreWA3IVAW5qNOw3g
8,5,6,2,20,20,31,SeQv-RJ2rS070NvSRh_siQ
2,2,6,0,3,3,4,QZBQBQkNEefPbTo5SIoE7A
1,2,2,2,2,0,0,2M-UBKKG7DyAXcvGLwNH2w
2,2,5,2,4,6,2,KsP8Fv4SKr4dg3P6C_Yszg
4,7,7,5,7,5,0,NQvZ_RotIEalBKsJ8zuLIw
4,7,3,5,4,11,8,qgIAjfsGIqteEu0473miPg
7,7,25,14,11,1,1,cmLB5X26RJXWdZ2qrS5KOg
1,2,4,1,3,4,5,2g4mMfy5COvUlzZWfuQkKQ
4,9,5,7,7,11,1,IXnTbbzgUGe-gTs56nJWYw
4,3,8,3,3,5,4,sMkcOCr40SQ-yImyrx3rNg
5,6,10,8,15,13,4,ufOY2lQHDgSvou3YLT8gHA
4,3,3,3,3,2,4,cF2s9dlQ0ZiSDUdH-odoKQ
5,9,7,13,16,15,10,bkbOmsZ9cOggOnpKsxOyiQ
1,1,0,3,1,0,2,qRgEy-m4sejzTKphIFKFkw
2,3,3,2,0,0,0,_Oy_MV8Zcl3AhEyY0_Sgfw
14,16,14,17,15,16,21,YkKEsYsSpOkDBbHBGKuWQA
3,0,1,1,1,5,0,TD11IPIlFL9sLAWbN9FzdA
15,15,25,14,38,42,19,-0GkcDiIgVm0XzDZC8RFOg
1,0,0,0,0,0,2,-Fwt0yM17CvpDv12ld6mmw
12,5,11,4,11,7,4,NZ7IwFnVz2t3nygNqTkCyg
46,32,57,50,51,142,152,4meJyPOhuAKzywUJTmu2hw
15,15,18,18,15,2,0,BNOFxq6AAXamgLw_tzbe7Q
132,127,157,201,314,394,196,-gefwOTDqW9HWGDvWBPSMQ
22,29,20,25,27,25,33,-mz0Zr0Dw6ZASg7_ah1R8A
3,3,2,3,3,1,4,bbi230ds25DLJ093eaSryQ
0,1,1,1,8,1,8,vSWEXsXmJw5ozuF4zqE9ng
14,20,25,31,20,2,1,7i8eNw1-tdgVcfAiNib6wg
42,49,59,58,44,2,0,xWKtOLuIOVGZprcpGiqpQA
22,16,17,14,15,0,0,Em8zrIuxwBXnIZMDMreErQ
1,3,3,1,3,0,0,9s4xL0qiZ93BLz5XTNWxXQ
15,14,24,23,41,144,68,mDrnZvSXMbMIGE0IX9mMqA
8,10,9,6,5,3,1,PwtYeGu-19v9bU4nbP9UbA
31,28,43,29,32,12,1,oXUceqbZEAKclrIXE-erYw
242,218,197,254,368,531,347,K8pM6qQdYu5h6buRE1-_sw
0,1,1,0,3,4,0,R5TyRxY46mrSKU3-42-Orw
52,116,97,134,186,177,131,6dESZ8DRkYDcqg1Lc3S8ZA
12,32,26,36,43,43,33,dn2rubA4plfH63B6nOVioA
1,2,0,1,3,0,0,jWuPCzdyM21_mBMwBhcXag
17,18,22,20,52,24,0,PdRzCJWP7nPdYoHPdd5SOQ
10,13,11,21,14,22,33,xdmT9sejRDEyud8YFbEcjg
4,9,10,26,20,15,7,w-ghJKIBJwKy0E--GPgB9A
34,48,83,56,88,83,83,vfzUNcV9B3RhDyuZp0I1pQ
11,5,12,14,18,37,25,JSX7i-cfoixVtnCx4BNb1g
12,10,13,11,31,24,21,EZ7MD_hOsBZuWEvSjXr7DA
4,10,4,9,11,12,8,9LE-Kan0uUHR7xCHi2j-lQ
1,2,1,4,0,2,3,hic_sUwlw1NyAM6eG7x5RA
0,2,0,2,1,0,14,9PSimcw0YDdQP_Hr_CpDeg
47,77,75,72,148,159,105,cqIHyZ3Q0D4vBi-vb4mi-g
1,0,3,1,0,0,0,uNzmm8lpdwOggqQ3Vu7vMA
1,0,2,3,0,0,0,FF5ztq7j7RWGIhpw1XB1zg
6,10,13,15,12,0,0,8pc0HwU85IxFynFFdM7vrQ
27,17,34,21,37,43,35,I20sRbcEK8Ib1YFQFMoERg
0,2,1,3,4,3,0,mXIgCWuu6Thb2mXluEYYig
22,31,28,35,39,11,4,7_y_M5wRaSvNXt-q4xvlEQ
5,15,11,11,18,7,5,srElnEXI8Qq7DpHquTI8HQ
82,75,90,85,125,92,106,N_6bV3c3JagKW7sD3X9ldA
53,53,53,59,50,59,1,5Igwt99qrbgFQTR7jFC6WA
15,11,11,13,24,36,20,KVq-1WEJNKK2NqFC7nUoRg
5,9,14,4,14,24,4,azpyEjBfx32kl4MMuxrmpw
0,1,4,1,3,4,2,GePBM2lae-fkAKHcfbXafA
22,19,27,21,34,79,44,Dka36Pw7ibbHV6xIimQAOg
28,36,30,32,44,34,28,BS9SxqHR7aO0rSmT_emoLw
10,2,4,9,9,7,12,qGuI5WK7-MVnPA6o2DGBAA
0,0,1,1,5,1,0,7S6m2YUMD3RqIdmkd1twcA
8,16,9,10,11,9,5,fG3yJmDXfSU8eW8HY1K3aQ
4,6,5,8,46,4,0,w1vmrM6yrBGj_E-VXCRP_g
4,12,6,4,5,9,1,mW8B1zfP00peHsOskq5GEw
176,13,191,147,216,285,279,OVtSFFNohXIz9vdWDvbnEw
3,4,3,5,4,1,1,BgN7BIa627qnlJB63SrVNg
0,0,1,1,1,0,1,i4X_iu_29PkhL2zsIRpueQ
7,2,3,3,3,1,0,0spv_UWTK46V6e7-QcXw4w
2,4,7,1,4,1,1,7TbSJdJVo_6Fz43nNvMq6g
6,10,9,10,12,4,9,oABEe2gmsT-FiW1kGPVTOw
5,2,6,4,2,3,0,ddbDLzrMZxfKLjxtKOhWTA
1,1,2,3,7,2,1,Q2dEL_fB-0A0dT8Vb0WhjQ
23,28,20,26,39,37,28,g1BQtMfpjrQCVGPWogvjow
5,2,3,2,5,3,4,-0QBrNvhrPQCaeo7mTo0zQ
1,2,1,0,1,0,0,mpkqgw2QgMQUmhXdPwGGww
0,0,0,0,4,3,1,1QjedpN-fgcMUdO9d4B2AA
